hfdst;icd_code;diagnose;nis_code;arrondissement_van_woonplaats_van_de_patiënt;klass_hosp;dag_hosp
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;41.0;Aalst;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;42.0;Dendermonde;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;44.0;Gent;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;46.0;Sint-Niklaas;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;51.0;Aat;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;52.0;Charleroi;7;< 5
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;53.0;Bergen;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;54.0;Moeskroen;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;56.0;Thuin;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;57.0;Doornik;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;62.0;Luik;5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;63.0;Verviers;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;71.0;Hasselt;8;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;72.0;Maaseik;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;82.0;Bastenaken;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;92.0;Namen;< 5;0
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;99.0;Zonder vast verblijf;< 5;0
17 - Traumata en vergiftigingen (800-999);953;Letsel van zenuwwortels en spinale plexus;0.0;Buitenlands verblijf;< 5;0
17 - Traumata en vergiftigingen (800-999);953;Letsel van zenuwwortels en spinale plexus;11.0;Antwerpen;< 5;0
17 - Traumata en vergiftigingen (800-999);953;Letsel van zenuwwortels en spinale plexus;12.0;Mechelen;< 5;0
17 - Traumata en vergiftigingen (800-999);953;Letsel van zenuwwortels en spinale plexus;13.0;Turnhout;< 5;0
17 - Traumata en vergiftigingen (800-999);953;Letsel van zenuwwortels en spinale plexus;21.0;Brussel-Hoofdstad;< 5;0
17 - Traumata en vergiftigingen (800-999);953;Letsel van zenuwwortels en spinale plexus;36.0;Roeselare;< 5;0
17 - Traumata en vergiftigingen (800-999);953;Letsel van zenuwwortels en spinale plexus;44.0;Gent;< 5;0
17 - Traumata en vergiftigingen (800-999);953;Letsel van zenuwwortels en spinale plexus;52.0;Charleroi;< 5;0
17 - Traumata en vergiftigingen (800-999);953;Letsel van zenuwwortels en spinale plexus;62.0;Luik;< 5;0
17 - Traumata en vergiftigingen (800-999);953;Letsel van zenuwwortels en spinale plexus;91.0;Dinant;< 5;0
17 - Traumata en vergiftigingen (800-999);954;Letsel van andere zenuw(en) van de romp, uitgezonderd schouder- en bekkengordel;13.0;Turnhout;< 5;0
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;0.0;Buitenlands verblijf;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;11.0;Antwerpen;9;16
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;12.0;Mechelen;5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;13.0;Turnhout;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;21.0;Brussel-Hoofdstad;20;34
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;23.0;Halle-Vilvoorde;7;9
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;24.0;Leuven;10;6
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;25.0;Nijvel;< 5;18
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;31.0;Brugge;8;5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;32.0;Diksmuide;0;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;33.0;Ieper;< 5;15
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;34.0;Kortrijk;< 5;17
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;35.0;Oostende;< 5;5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;36.0;Roeselare;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;37.0;Tielt;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;38.0;Veurne;< 5;5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;41.0;Aalst;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;42.0;Dendermonde;0;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;43.0;Eeklo;0;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;44.0;Gent;5;7
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;45.0;Oudenaarde;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;46.0;Sint-Niklaas;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;52.0;Charleroi;5;9
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;53.0;Bergen;< 5;7
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;54.0;Moeskroen;0;5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;55.0;Zinnik;< 5;0
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;56.0;Thuin;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;57.0;Doornik;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;61.0;Hoei;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;62.0;Luik;6;16
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;63.0;Verviers;< 5;6
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;64.0;Borgworm;0;5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;71.0;Hasselt;7;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;72.0;Maaseik;< 5;0
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;81.0;Aarlen;0;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;82.0;Bastenaken;< 5;0
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;83.0;Marche-en-Famenne;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;84.0;Neufchâteau;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;85.0;Virton;0;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;91.0;Dinant;< 5;< 5
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;92.0;Namen;< 5;6
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;93.0;Philippeville;< 5;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;0.0;Buitenlands verblijf;0;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;11.0;Antwerpen;< 5;0
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;12.0;Mechelen;< 5;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;13.0;Turnhout;< 5;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;21.0;Brussel-Hoofdstad;< 5;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;23.0;Halle-Vilvoorde;0;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;24.0;Leuven;< 5;0
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;33.0;Ieper;0;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;34.0;Kortrijk;< 5;0
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;37.0;Tielt;< 5;0
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;41.0;Aalst;0;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;42.0;Dendermonde;0;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;46.0;Sint-Niklaas;< 5;0
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;51.0;Aat;< 5;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;52.0;Charleroi;< 5;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;61.0;Hoei;< 5;0
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;62.0;Luik;< 5;0
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;63.0;Verviers;< 5;0
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;71.0;Hasselt;< 5;0
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;91.0;Dinant;0;< 5
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;92.0;Namen;< 5;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;0.0;Buitenlands verblijf;0;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;11.0;Antwerpen;< 5;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;12.0;Mechelen;0;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;13.0;Turnhout;0;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;21.0;Brussel-Hoofdstad;< 5;0
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;23.0;Halle-Vilvoorde;< 5;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;24.0;Leuven;0;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;31.0;Brugge;< 5;0
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;34.0;Kortrijk;< 5;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;36.0;Roeselare;< 5;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;42.0;Dendermonde;< 5;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;44.0;Gent;0;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;52.0;Charleroi;< 5;0
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;53.0;Bergen;0;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;62.0;Luik;0;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;71.0;Hasselt;< 5;< 5
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;72.0;Maaseik;0;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;0.0;Buitenlands verblijf;7;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;11.0;Antwerpen;121;8
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;12.0;Mechelen;17;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;13.0;Turnhout;29;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;21.0;Brussel-Hoofdstad;170;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;23.0;Halle-Vilvoorde;74;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;24.0;Leuven;42;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;25.0;Nijvel;50;6
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;31.0;Brugge;38;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;32.0;Diksmuide;11;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;33.0;Ieper;9;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;34.0;Kortrijk;94;5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;35.0;Oostende;26;0
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;36.0;Roeselare;9;0
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;37.0;Tielt;< 5;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;38.0;Veurne;15;0
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;41.0;Aalst;59;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;42.0;Dendermonde;22;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;43.0;Eeklo;15;0
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;44.0;Gent;30;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;45.0;Oudenaarde;8;0
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;46.0;Sint-Niklaas;13;5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;51.0;Aat;15;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;52.0;Charleroi;112;5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;53.0;Bergen;23;0
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;54.0;Moeskroen;27;0
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;55.0;Zinnik;30;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;56.0;Thuin;26;0
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;57.0;Doornik;33;13
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;61.0;Hoei;18;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;62.0;Luik;191;16
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;63.0;Verviers;42;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;64.0;Borgworm;33;0
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;71.0;Hasselt;13;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;72.0;Maaseik;19;0
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;73.0;Tongeren;8;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;81.0;Aarlen;24;< 5
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;82.0;Bastenaken;6;0
